Text,Imagepath,Text_label,Image_label,Multi_label
"Ppl with liberal educations fr 50yrs ago trained in the basic global survival skills of counting stuff  gathering evidence in complex 3 to say 5D quantum fields on #historical lines, uttering coherent sentences, #ABC archiviststoo, all GET Yankees  their   #Literature.",3214.jpg,1,1,1
"Cabin in the Woods by @3dmaxessentialGet Inspired, visit httpmyhouseidea.com#myhouseidea #interiordesign #interior #interiors #house #home #design #architecture #decor #homedecor #casa #archdaily #beautifuldestinations",3215.jpg,0,0,0
文心一言画的摄影街拍#文心一言#,3216.jpg,0,0,0
"Rs 11,990 56% off on Samsung Galaxy Watch4Deal affiliate httpsamzn.to3CatcNe#deal #sale #discount #offer #smartwatch #samsung #galaxywatch4 #fitness #like #follow #applewatch #tech #gadget #oneplus #realme #oppo",3217.jpg,0,0,0
网友“如果锤子也做刘海屏，我下辈子都专注黑你”。老罗“嗯，我看的很淡”。从对话来看，锤子新品就要采用刘海屏了。在此前，罗永浩也透露过消息称锤子的下一代旗舰将于月日发布，号称“改变未来年，请大家准备好纸尿裤与我们一起见证。”小伙伴们，大家觉得是锤子T吗？#锤子手机##科技播报# ,3218.jpg,1,0,1
#网红手机##锤子手机##坚果pro#@坚果手机@锤子科技佛山祖庙街区,3219.jpg,0,0,0
#锤子手机#这条消息应该很久了，三家联合合作,3220.jpg,0,0,0
#市监局再次确认高校饭菜异物是鸭脖##鼠鼠我鸭##食堂吃出异物高校曾出现过老鼠事件#大惊小怪，长着鸟身老鼠毛的鸭子在《山海经》里就有，叫“鼠”，上古神兽都给你炖了，偷着乐去吧,3221.jpg,1,1,1
 ARTICLEThe Big Rookie Girl Group BABYMONSTER are about to release their debut album in the third quarterhttpsn.news.naver.comarticle2430000045607?sid=101# #BABYMONSTER@YGBABYMONSTER #DREAM,3222.jpg,0,0,0
更方便中国宝宝使用的CHATGPT，可以帮忙起英文名，润色论文，还可以帮忙想小红书的文案，打工人还能帮忙写工作报告，非常方便。而且还有聊天功能，有什么烦恼和它倾诉都是秒回，还能给你提供有效的建议，谁能拒绝这么方便的app呢！大家认准下面的图标不要下载了假冒app哦。#ai##AI##人工智能##iPad##iOS##文心一言# ,3223.jpg,0,0,0
在中拉民营#经济##合作#论坛上，#古巴#领事丹尼思女士与#东莞#市市长吕成蹊进行了交流，她表示愿意继续加强古巴和东莞之间的友好关系，并加强合作以确定深化经济和#贸易#关系的新机会。,3224.jpg,0,0,0
讽刺呀，因为没礼貌的人太多了@GJ一只路西菌@曾虹燕的小号@江南大野花更艺术了@逆转的桥Bridge妙啊@baixiaorourou这很好。@迷影心生@老刀99@电子骑士阉割的艺术@张小北当不被允许的事情被最大化地呈现出来后最后一张图可以算是行为艺术了,3225.jpg,1,0,1
#文心一言#哈哈虽然没有米但是挺可爱的,3226.jpg,0,0,0
我个人觉得穿衣服主要是颜色款式的佩搭#mydearfriends##China##hm##fashion#,3227.jpg,0,0,0
#鼠鼠我鸭##市监局再次确认高校饭菜异物是鸭脖#鼠鼠我呀香喷喷滴,3228.jpg,1,1,1
How I imagine life in the United States.  #farcry5,3229.jpg,1,0,1
"Once I told a chemistry joke, but there was no reaction.  We're laying it on thick today. Happy Sarcasm Sunday!#woodycreekdistillers #woodycreek #coloradobornandraised  #sunday #potatovodka #bourbon #whiskey #gin #chemistry",3230.jpg,1,1,1
The Best Ever Decision of #ModiGovt Ever. #WorldMilkDay #42000jobs #9YearsOfGaribKalyan#MCStone #mcstan,3231.jpg,0,1,1
 come out of museum documenting how far right politics  popularism caused #holocaust to be met my #CPACHungary2023 and a bunch of Farage types WTF #learnfromhistory,3232.jpg,1,0,1
@MountRoyalPS Mustangs excited to start setting up their #STEAM projects! @PeelSchools @PNeerja,3233.jpg,0,0,0
#鼠鼠我鸭#反正怎么看都像,3234.jpg,0,0,0
#Dream  It's like you're fighting your brother #Technodad  smiles I'm not sobbing you are,3235.jpg,0,0,0
#罗永浩再被法院强制执行#执行标的超万据企查查APP显示，罗永浩于月日被深圳市福田区人民法院列为被执行人，案号为粤执号，执行标的约.万元。企查查显示，该案件涉及北京腾信创新网络营销技术股份有限公司与罗永浩质押合同纠纷，罗永浩承担赔偿责任。#罗永浩#被不少网友称为初代网红，因为欠债问题，此前多次被法院列入限制消费名单。#罗永浩再回应被强制执行#年月，罗永浩接受采访时表示，对于多次登上限制高消费名单一事，真实的消息会回应，假的消息会辟谣。至于心态，没有什么影响。罗永浩还表示，不出意外，债务应该在年年底还清。 ,3236.jpg,0,0,0
TONITE A Saturday Night 'Shoot the Breeze' Episode 94   Listen here httpsyoutube.comlivekFdQkihLGU?feature=shareLive Streaming 482023 8PM EST SET YOUR REMINDERS NOW! #BlackTwitter #blm #Saturday #racism #African #Philosophy #Afrocentric #education #SupportBlackBusiness,3237.jpg,0,0,0
"Alas, another season of #YuGiOhMasterDuel is among us. I can't wait for ladder to be as diverse as a Trump rally.#yugioh #yugiohtcg #yugiohGX #YugiohFestivalBusan2023 #yugiohduelmonsters #YuGiOhVRAINS #TearsoftheKingdom #META #TrumpArraignment ",3238.jpg,1,1,1
剧里面能禁止磨皮吗？@我是落生“生图即是黑图”，真讽刺，多看点有瑕疵的真实脸孔，有益健康@费加罗夫人@InsGirl@野良清和@罗斐女团脸不是终点，AI脸才是@吴沉水滤镜用到极致，本质还是对女性容貌的苛求,3239.jpg,1,0,1
带着#文心一言#和#中国高校计算机大赛人工智能创意赛#又来丽娃河畔，和华东师范大学百度松果人才培养菁英班的同学见面啦！上海华东师范大学,3240.jpg,0,0,0
算了#笑果#,3241.jpg,0,0,1
#成都大悦城HM摘牌#在正佳闲逛了一下午，发现还有部分人在逛，录了视频我就不发了，Zara最多人逛，彪马，阿迪，耐克等都基本没人在逛#HM#快点摘牌吧质量那么差估计也没有几件舍得用棉花的吧！广州,3242.jpg,0,0,0
how did niantic know I always run out of #space#thankyou for the #offer#pokemongo #pokemongoapp #pokemongofriends,3243.jpg,0,0,0
"Rs 36,249 at Rs 1750 bank offer on OnePlus Pad 29.49cm 11.61 inchDeal affiliate httpsamzn.to3qjvmrf#deal #sale #discont #offer #oneplus #onepluspad #ipad #tablet #pc #computer #gaming #entertainment #mobile #smartphone #samsung #apple #tech",3244.jpg,0,0,0
#鼠鼠我鸭#咱就是说你一个市场监管局的有鉴定资格么？要不叫个兽医或者屠夫来鉴定一下吧,3245.jpg,1,0,1
dyj你们真的的不行，张口就来的zhy起黑称，又当又立，一群双标@灰烬诗章你们不觉得很可笑么，卖惨的同时自己也是加害人，如果当做是粉圈斗争也罢了，问题是你们居然敢以冠冕堂皇的姿态爬到道德制高点上，施加的所谓指责看起来只会更加讽刺和可笑,3246.jpg,1,1,1
意外地变成了一种讽刺@反射弧超长星人影九图五当我想骂傻子@数知实验室@张小北当不被允许的事情被最大化地呈现出来后最后一张图可以算是行为艺术了,3247.jpg,1,0,1
痞气大叔PQ#杨笠尴尬#杨笠好样的，在中国搞性别对立已经获得了bbc、纽约时报等ru华媒体的官方认可。可能很多人不知道bbc和纽约时报都干过啥，随便举个例子吧#新疆棉#,3248.jpg,1,1,1
@WholeMarsBlog  you know you’ve hit peak  when your #tweet gets #CommunityNoted,3249.jpg,1,1,1
You mean she wasn't being truthful when she said this circled part??? Shocking. ,3250.jpg,1,1,1
锤子手机历代的广告语真的绝了，感觉每一个都直击心灵。不过从这些广告语里能看出来，它主要取悦的还是年轻人，还是有个性的年轻人。当时的锤子T系列售价可不便宜，对于年轻人来说，多半买不起。问题来了，你知道这些广告语分别对应的哪些机型吗?手机#数码科技#数码闲聊站#数码#数码#手机##锤子手机# ,3251.jpg,0,0,0
鲜韭菜不够咯，人力资源的开发利用矛盾正在越演越烈。#房地产##经济##今日头条#,3252.jpg,1,0,1
男朋友知道我生过宝宝，就对我讽刺了一番，还对我说为什么不告诉他！,3253.jpg,1,1,1
这个礼物必须晒一下很应景得说就喜欢你说，要不要惊喜？要惊喜就耐心等着谢谢你记住了我的每句话和爱好必须用它去跑下一个1000公里，拿下七颗星#运动就是坚持##跑步##晨跑##耐克##耐克跑鞋#,3254.jpg,0,0,0
Good morning! Apple mood in the style of Jobs.How do you like it?#NFT #Mood #Apple #Jobs #Ukraine,3255.jpg,0,0,0
“其实打拳最大的优势在于，被拳醒这件事具有不可逆性。”“即使你不再像现在这么高强度打拳，打拳为你培养出的敏锐度，总能让你在日常生活中被各种各样的性别歧视所刺痛，这种敏锐度可帮你躲过着社会为你设计的各种女性专用温柔陷阱，人生幸福概率直接翻倍。”“打拳有用。”by知乎用户钮祜禄狗懒子,3256.jpg,1,1,1
你浓眉大眼的苹果也会内涵了？#吴签#,3257.jpg,1,0,1
锤子坚果Pro台北实测#锤子手机##坚果Pro#台湾台北,3258.jpg,0,0,0
Um OP conheceu #PHARITA fazendo compras em um shopping na Tailndia a 2 dias atrs.#BABYMONSTER # #DREAM,3259.jpg,0,0,0
#鼠鼠我鸭#向污染社会清朗环境的腐恶事件发起文化的批判，是鼠是鸭必须追究个明白，不做糊涂度日的桃花源中人。中华文明历经沧桑，文字记载的文明史年，其中有辉煌、有沉沦，有光明、有腐坏，有成就、有教训。前者之鉴，后者之师，从历史中吸取教训，避免腐坏与沉沦，确保社会良性发展而不复辟倒退陷入历史的泥潭里就极为重要。在中华历史记忆中，有一个沉痛教训非常著名，那就是腐败黑恶分子赵高，利用“指鹿为马”这一阴谋诡计，打击正义力量，搞黑线阵营。指鹿为马，把鹿说成马，这是谋求私利打击健康力量，大搞顺者昌、逆者亡，最终结果果不其然把秦国给玩废了弄残了。当然秦国的生死存亡、秦国社会的风气环境，赵高这种完全由私欲而驱动的恶吏是不会在乎的，精致的利己主义者心里，自己的一根毛都重于天下苍生。假如身处赵高指鹿为马的现场，敢冒杀身危险说鹿就是鹿、马就是马的人，堪称历史中的勇士。假如有一天，被腐坏分子打击报复的可能极低，有没有足够的勇气打破沉默的惯性，大声疾呼是黑就是黑，是白就是白是鹿就是鹿，是马就是马是鼠就是鼠，是鸭就是鸭休得放肆，休得胡说。我自名为铮，就是自认为勇气冒到骨子里了，我就要来讲讲心里的大实话了我看那张图就是老鼠，你非告诉我那是鸭脖，我怀疑你们正在发明“指鹿为马”的同义词“指鼠为鸭”。指鼠为鸭一词指的是年月，行政人员，或出于惰怠、或出于敷衍、或出于其他原因，接受记者采访中，言之凿凿的将一颗鼠头说成是一根鸭脖，给出的依据来源于目测。此事因为与历史重大事件指鹿为马过于相似而“撞车”，引起了全社会的高度关切，已经超越了普通的行政案件，成为了一场关于历史公义的大讨论。出于对中华文明负责的态度，应当探究到底，做个dna检测，是鼠是鸭，追究到底是鼠就是鼠，是鸭就是鸭，论个明白，辨个黑白，不要糊糊涂涂的过日子。很多人以为自己可以肆意任为，却不知道历史自有自己的因果律。赵高指鹿为马的时候多么嚣张跋扈、肆意妄为，最终落个身首异处、举族遭诛的反噬。有些人推动历史的前行，有些人阻碍历史的前行推动历史前行的人，可以让历史大车成为其生命的载体阻碍历史前行的人，最终成为被历史车轮碾死的臭虫，留下的只有恶臭汁液。历史大车是公平是正义的，只有历史方向才能决定顺者昌、逆者亡，糊涂蛋子的恶行不过是掩耳盗铃罢了。 ,3260.jpg,1,1,1
完蛋了，走错片场了#文心一言#,3261.jpg,0,0,0
#hm##五一#这条裙子不错，方便又不透，一套进去就OK深圳,3262.jpg,0,0,0
关于性别歧视，大家的概念可能是一间公司录取男员工的百分率大于女员工，或者是一间大学录取男学生的百分比大于女学生。在“女士优先”的习俗中虽然为许多女性带来了许多便捷，但其中却无形地表露了女性被视为“较弱群体”或“需要被保护的弱势群体”。也许女生应该大胆的向男生说：“你凭什么对我性别歧视！”,3263.jpg,0,0,0
#Airdrop soonFollow us for airdrop task,3264.jpg,1,0,1
无所谓，我会直接出手#无所谓我会出手##就这##男女平等#,3265.jpg,1,1,1
#吴签#今天是吴签的岁生日，祝他在监狱里有多几个难忘的生日,3266.jpg,1,0,1
#鼠鼠我鸭#学校食堂很少有搞的好的，都是KPI闹的。除了个别不差钱的，大部分学校都指望后勤赚钱。至于市场监管局怎么把这玩意认成鸭脖，我就不知道了。。。,3267.jpg,0,1,1
Giveaway Mindustry Steam KeyRetweetFollow Me  @TheXboxTurtleRolling In 6 Hours!DM me to sponsor a giveaway like this.#giveaway #steam #key #steamkey #keygiveaway #steamgiveaway,3268.jpg,0,0,0
貌似风波正在逐渐退去#hm#深圳深圳壹方城购物中心,3269.jpg,1,0,1
ohhh the Irony. #1stamendment #male #female,3270.jpg,0,1,1
BREAKING NEWS!!!This young man is STILL able to play basketball with an undershirt that is NOT the same color as his jersey @ahsaahooprumors and @AABCHoops !!! #IYKYK #JEST ,3271.jpg,1,0,1
"My oc playing hide and seek with Dream haha! I should have time to draw tomorrow soooo next post might be interresting, i have a few ideas!! D #dream #dreamfanart #dsmp #dreamsmp #dsmpfanart #oc #myoc #originalcharacter",3272.jpg,0,0,0
#鼠鼠我鸭#前朝的话扰乱视听什么罪,3273.jpg,1,0,1
#文心一言#哈尔滨,3274.jpg,0,0,0
I love when people who have never taken care of a patient or undergone formal medical training decide what can or cannot be labeled as a chronic disease.  #MedTwitter,3275.jpg,1,0,1
#鼠鼠我鸭#完了完了鸭脖销量会不会大降价周黑鸭久久丫要不要去告这个学校？#涉事学校曾因老鼠事件被联合执法#,3276.jpg,1,1,1
今后的路，希望你一个人好好走下去，而我坐路虎。#互联网##创业##教育头条##罗永浩#,3277.jpg,1,1,1
#罗永浩#亿债务年底还清，罗永浩透露下一步打算重操软硬件旧业据媒体月日报道，去年月，罗永浩在某综艺节目自曝，欠的亿债务已经偿还亿，他当时预计再有一年就能还清。日前与搜狐科技交流时，罗永浩再次重申了这个时间，“不出意外的话，可以在今年年底还完全部债务。”对于还情债务之后的打算，罗永浩并未明确表态会继续直播带货。他反而是选择对记者提出的未来畅想做回应，“我还是想做一个软硬件结合的智能设备，一个平台级的东西，而不是一个相对容易赚钱的生意。”更多精彩财经资讯解读请看   ,3278.jpg,0,0,0
"a 'Septolet' #poem about #Finland joining #NATO #FinlandNATORussia invades Ukraine.Onceneutral Finland enters NATO, as support for joining skyrockets to 80%.httpsskepticskaddish.com20230407ironyorironcurtain  #UkraineWar",3279.jpg,1,0,1
dream doodle page!! droodle?#dream #dreamfanart @DreamFanart,3280.jpg,0,0,0
#新疆棉花开了##新疆棉中国心##万人说新疆#@柠檬酱酱酱酱lemon支持新疆棉，支持鸿星尔克。,3281.jpg,0,0,0
HM还没被封sha吗?怎么还能在瑞丽杂志最新一期看到它的广告?是编辑社忘记审核了吗？还是?用心点吧，支持中国新疆棉花，维护祖国尊严，人人有责!#HM##hm声明引网友愤怒##我支持新疆棉花#,3282.jpg,1,0,1
Shirt of the day #DadJoke ,3283.jpg,0,1,1
【#突发事件##中国旅游团在美国遇翻车事故#】中国驻美国大使馆公使衔参赞兼总领事钟瑞明连夜赶赴医院看望伤者，协调美方全力救治伤员。截至目前，事故已造成中国公民4人死亡，26人受伤，其中4人伤势较重。@央视新闻@人民日报海外版@环球网,3284.jpg,0,0,0
#快搜#美国实施涉疆产品全面禁令，中国商务部回应！#1stnews##以媒传媒##丝路讯息##头条新闻##商务##新疆棉##中国##美国#@国际在线@星辉STARLIGHT@丝绸之旅SILKROAD泰国6月21日，商务部新闻发言人就美国实施涉疆产品全面禁令发表谈话。美东时间6月21日，美国海关和边境保护局依据美国会所谓涉...全文,3285.jpg,0,0,0
#鼠鼠我鸭#鸭脖那两颗大牙，是鸭脖长出来的？,3286.jpg,1,1,1
@交个朋友@交个朋友直播间@黄贺，追了我龙哥那么多年，还就是喜欢较真。一台创维电视，秒的视频中没几句话是宣传对的。、尼特亮度说成纽特、哈曼调音说成曼哈调音、hz刷新率，说成hz刷新率我仔细找了下这个hz刷新率，在详情页中有一页芯片解码hz，哈哈哈，完全看不懂，看不懂，详情页还有个冲突地方，就是关于这个解码又变成了hz解码，哈哈哈，见图图。我心疼交个朋友，失去了专业性，严谨性。更加心疼我龙哥，经常在直播间生气，也许是头发渐白一开始我在该视频下方评论指出问题，还被删除了，难道删了就没问题了吗，就了？又找交个朋友客服，又找交个朋友生活家居客服，一开始没人回真是不想再继续追了其实，是不想看到交个朋友丢人罢了#交个朋友直播间##罗永浩# ,3287.jpg,1,0,1
"The woke!! I got the woke in my house! Damn you target! Curse you Disney and ChickfilA, well I never liked you. ",3288.jpg,0,0,1
笑死哈哈哈哈哈哈#吴签#,3289.jpg,1,1,1
Sea毕业那年我俩差点去天津发展离开前火车站海河边留个念当时sky考了北辰区的公务员幸亏没去要不现在保准是个“糖官”幸亏没去瞅准时机出来创业了记得那段时间准备考试sky天天劳累熬夜刷题丨那方面疲软我还安慰他说不行咱们无姓吧呵反讽不成倒逼他更强了转身就把人家干翻...全文,3290.jpg,1,0,1
#trending #viral #humour #humor #funnyquotes #funnyjokes #funny #jokes #quotesoftheday #quotes #laughs #comedy #lol #funnyposts  #instaquote #lifequotes #magicrajesh #gyaanbaba #memes #hilarious #fun #funnytweets #goodmorning #funnypics #funnypost,3291.jpg,1,1,1
"It cracks me up that Jack Webb and Cinader and Cannell created a scenario where Frank Sinatra Jr's character dates Tina Sinatra's character on Adam12. They never share camera time,  the date happens off screen, but it's still so funny. TS plays Gary Crosby's niece. ",3292.jpg,1,0,1
"And here another masterpiece and in a great shape either!  Thief, Looking glass, trapezoidal box. Simply still my bestevah gaming experience. Loved it. Only had the jewel box at that time. #RetroGames",3293.jpg,1,0,1
#鼠鼠我鸭#玛雅笑死我了原来这么多人都是属鸭脖的鼠鼠我鸭脖子长啦,3294.jpg,1,1,1
#百度##文心一格#已被证实是基于英文数据集，甚至可能用的别人的模型它只是将中文输入翻译为英文再返回结果。现在发现百度#文心一言#也可能是个套壳的。用相同的中文问了国外六个免费#人工智能#，它们基本都正确回答了问题。而百度的文心一言看上去又是将输入的中文翻译成英文，因而无法正确理解并回答问题。这个简单的问题可以轻易测试出，百度的文心一言并不是用中文数据集训练的#AI#，甚至可能都不是基于自研的模型。百度的文心一言不如国外开源AI懂中文，更不用说跟翘楚#ChatGPT#比了。#李彦宏#不会是被他的手下们给骗了吧？不知道现在对华为、阿里和的AI依然有期待是否还现实 ,3295.jpg,1,0,1
2022年才过了11天，美国已经有1191人死于枪击，真是“自由美利坚，枪击每一天”,3296.jpg,1,0,1
Impressive. I’m impressed. Are you impressed??Epic replies. ,3297.jpg,1,1,1
#请在以下图片中找到鸭脖##市监局再次确认高校饭菜异物是鸭脖##鼠鼠我鸭#鼠鼠又来咯,3298.jpg,0,1,1
#鼠鼠我鸭#居然这样上热搜了高新区市场监管某分局江局长也确认是鸭脖有些领导可能十指不沾阳春水，吃的都是高档食材也不啃鸭脖，哪能懂啦？！姥姥懂是懂，姥姥不说维权的小伙要不就委屈一下，想想看革命烈士当年过雪山跨草地，吃皮带咽鱼骨。老鼠头阿不鸭脖子怎么说也是高蛋白呀，再这么闹下去，领导很没面子的鸭！努力大局观！#涉事学校曾因老鼠事件被联合执法##职场那些事儿##食品安全# ,3299.jpg,1,0,1
That’s life #cartoon,3300.jpg,0,1,1
Job preparation material thousands of interview questions and concise answers for #javascript #ruby #reactjs #python #jobs #book #gumroad httpsinterviewbible.odoo.comrCea,3301.jpg,0,0,0
#dreamfanart #dreamsans#dreamtale#dream#undertaleAU#undertaleFanart#undertaleau#FYP#fypviral#fyp#digitalart#digitalartwork#DigitalArtist#cuteJust a quick art ready to go,3302.jpg,0,0,0
#探店##东莞市区##网红店##下午茶#土屋2.0探店强推拍摄地嘻嘻嘻粉色芭比风，蓝色经典风，工业风，怀旧风，地窖风，欧式风，复古风都很让人惊喜地址：东莞市樟村居委会社学路二巷12号导航的话搜李铭辉口腔诊所营业时间：12002000衣着：#hm#背心黑色短裙大方笑作西装外...全文,3303.jpg,0,0,0
刚才我在JD看坚果Pro旁边同事看见后说买买买，又买啥东西？我帮别人买个#锤子手机#同事别买锤子手机，你看也是我同事买的#坚果Pro#修了多少次，屏幕、听筒都换过了！我好看啊！同事还不如买个#HUAWEI#，你看同事的用了两年了都没事儿我华为贵啊！同事其实还是#iPhone#最耐用我嗯end ,3304.jpg,0,0,0
#鼠鼠我鸭#这个纸糊出来的社会没有最荒谬只有更荒谬看上去平平整整整整齐齐其实到处都是口子小风一吹这儿也撕开个大洞那儿也裂开道大缝缝缝补补都懒得做还要你装聋作哑大声说这新装真好看呀不然你就不配是一个人否则凭什么那么多人都说好看但你却睁眼瞎呢问题出在谁身上呢问就是出在鼠鼠身上鸭鼠鼠我鸭十分美味鸭冲鸭冲鸭冲鸭 ,3305.jpg,0,1,1
Wow @MallardOrder. What have I ever done to deserve this? Been a holder since day 1 and only express sarcasm generously. Unreal. And no I didn’t steal this from someone else. Or did I?  ,3306.jpg,1,1,1
"The  is that the school district his wife works at hosts Asian international students, and recently posted how they celebrated the #ChineseNewYear",3307.jpg,1,0,1
12张赤裸裸的讽刺插画！99%的人都经历过,3308.jpg,0,1,0
#文心一言#终于可以测试文心一言了，内测这么久了，貌似还是有点人工智障,3309.jpg,1,1,1
是鼠是鸭，很好辨别，看它牙齿。有齿是鼠，无齿是鸭。。。无耻施压啊#鼠鼠我鸭#公主岭市,3310.jpg,1,1,1
留个爪，等考完证券从业资格证和银行从业资格证看#经济#,3311.jpg,0,0,0
#鼠鼠我鸭##市监局再次确认高校饭菜异物是鸭脖##鸭脖#,3312.jpg,0,0,1
My ex has the exact same expression on her face. And I hope she's ok. There is a lot of irony here. By artist @cactussart #tezosart #tezoscommunity #NFT #nftart #NFTCommunity #objktcom #NFTsales ,3313.jpg,1,1,1
#文心一言#学习能力还有待提高,3314.jpg,0,0,0
卷王,3315.jpg,0,1,1
#文心一言#苹果汽车，有点意思,3316.jpg,1,1,1
#鼠鼠我鸭#其实网友的关注点正面回应就好了！、这是一道什么菜解释里面为什么会有鸭脖、检测报告公布一下有信服力、检测的高清照片公布一下视频里流传的版本确实很容易让人遐想你觉得呢？武汉汉口站,3317.jpg,1,0,1
#团圆行动#今天，电影《亲爱的》原型、湖北孙海洋夫妻将带着孙卓回到监利市红城乡何赵村，和老家的亲人团聚。#突发事件#父子此前在深圳的认亲仪式上幸福相拥，#团圆行动#孙卓轻声在爸爸耳边说着“爸爸，没事”。#你怎么看#由于孙卓发声：有点愧疚，应该不留在亲生父母身边。#宝贝回家#孙海洋大度表示...全文,3318.jpg,0,0,0
#文心一言##ai绘画#,3319.jpg,0,0,0
不敢穿出街的BM风那就在试衣间里过下瘾哈哈哈#HM##bm#深圳福华村,3320.jpg,0,0,0
评论：自由美利坚枪击每一天,3321.jpg,1,0,1
"Upon opening her Happy Meal, my youngest daughter attempted to pronounce his name and came up with King Torta. I laughed for a minute straight. #LittleMermaid??? ",3322.jpg,1,0,1
#文心一言##人工智能##chatgpt#细思极恐啊,3323.jpg,0,0,0
#GNTwitterverse Time to crawl into bed and hope for a better tomorrow.  #AIArtSociety #TheBeastsofAI #Synthography #AIIA #NFTArtwork,3324.jpg,1,1,1
#小郑同学打工日记#今天突然收到文心一言的内测信息还有一点懵结果苹果还不能用，着急忙活的借了一个手机想赶紧体验一下文生图有点不是很好用的样子#文心一言##百度#,3325.jpg,0,0,0
#鼠鼠我鸭#鼠鼠笑发财咯,3326.jpg,0,0,0
They clearly missed the irony in their own review. #tattoo #maine  #everythinghappensforareason #review,3327.jpg,1,0,1
"VACANCY!!VACANCY!!!We are hiring for the positions mentioned above.Salary ranges from 40  above.To apply, send a Dm!Please don’t apply if you’re not qualified#vacanciesinabuja #jobsinabuja #jobs #AbujaTwitterCommunity",3328.jpg,0,0,0
the irony is to much .. .. imagine how many times men has threw money at her .. .. #stripchallenge #money,3329.jpg,1,0,1
This kid just LOVES shopping with her mummas  At least there’s couches,3330.jpg,1,0,1
